Accepted Name GenBank,Accepted Name GenBank MiSeq Data,MiSeq_Label_190402,PHLAWD,MiSeq Label 190117,MiSeq Accession Number,DNA accession Number,Extraction Date,Collection ,Date Collected,Locality,Summit,Range,Meadow,Occurrence,Elevation (ft),WGS N,WGS W,Herbarium,Barcode,Specimen_voucher,Collected_by,Collection_date,Country,Lat_Lon,Tissue_type
Sedum_debile,Sedum_debile,Sedum_debile_14656,,Sedum_debile_14656,14656,2014-656,24-Jun-14,Marx 2013-357,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169749,ID:169439,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Sedum_lanceolatum,Sedum_lanceolatum,Sedum_lanceolatum_13539,Sedum_lanceolatum,Sedum_lanceolatum_var_lanceolatum_13539,13539,2013-539,5-Dec-13,Marx 2012-003,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01,ID,ID169556,ID:169279,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14139 N 115.01 W,Leaf
Sedum_lanceolatum,Sedum_lanceolatum,Sedum_lanceolatum_13576,Sedum_lanceolatum,Sedum_lanceolatum_var_lanceolatum_13576,13576,2013-576,30-Dec-13,Marx 2012-043,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169480,ID:169180,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Sedum_lanceolatum,Sedum_lanceolatum,Sedum_lanceolatum_14300,Sedum_lanceolatum,Sedum_lanceolatum_var_lanceolatum_14300,14300,2014-300,26-May-14,Marx 2013-069,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169663,ID:169363,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Sedum_lanceolatum,Sedum_lanceolatum,Sedum_lanceolatum_14444,Sedum_lanceolatum,Sedum_lanceolatum_var_lanceolatum_14444,14444,2014-444,10-Jun-14,Marx 2013-242,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169623,ID:169330,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Sedum_lanceolatum,Sedum_lanceolatum,Sedum_lanceolatum_14611,Sedum_lanceolatum,Sedum_lanceolatum_var_lanceolatum_14611,14611,2014-611,18-Jun-14,Marx 2013-310,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169523,ID:169207,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Sedum_lanceolatum,Sedum_lanceolatum,Sedum_lanceolatum_14655,Sedum_lanceolatum,Sedum_lanceolatum_var_lanceolatum_14655,14655,2014-655,24-Jun-14,Marx 2013-356,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169762,ID:169450,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Sedum_lanceolatum,Sedum_lanceolatum,Sedum_lanceolatum_14137,Sedum_lanceolatum,Sedum_lanceolatum_var_lanceolatum_14137,14137,2014-137,10-Feb-14,Zion  2012-015,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169600,ID:169305,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Selaginella_densa,,Selaginella_densa_NA,Selaginella_densa,Selaginella_densa_14354,NA,2014-354,2-Jun-14,Marx 2013-125,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169476,ID:169143,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Selaginella_densa,,Selaginella_densa_NA,Selaginella_densa,Selaginella_densa_14265,NA,2014-265,19-May-14,Marx 2013-171,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169389,ID:169092,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Selaginella_watsonii,,Selaginella_watsonii_NA,Selaginella_watsonii,NA,NA,,,Marx 2013-259,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169665,ID:169361,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Senecio_fremontii,,Senecio_fremontii_NA,,Senecio_fremontii_14033,NA,2014-033,15-Jan-14,Clevenger 2012-026,1-Aug-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14219,-115.01358,ID,ID169578,ID:169253,B.R. Clevenger & H.E. Marx,1-Aug-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14219 N 115.01358 W,Leaf
Senecio_fremontii,Senecio_fremontii,Senecio_fremontii_14005,,Senecio_fremontii_14005,14005,2014-005,7-Jan-14,Marx 2012-052,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169478,ID:169182,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Senecio_fremontii,Senecio_fremontii,Senecio_fremontii_14334,,Senecio_fremontii_14334,14334,2014-334,30-May-14,Marx 2013-103,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169455,ID:169149,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Senecio_fremontii,,Senecio_fremontii_NA,,Senecio_fremontii_14253,NA,2014-253,7-Mar-14,Marx 2013-159,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169393,ID:169099,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Senecio_fremontii,Senecio_fremontii,Senecio_fremontii_14275,,Senecio_fremontii_14275,14275,2014-275,19-May-14,Marx 2013-181,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169390,ID:169093,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Senecio_fremontii,Senecio_fremontii,Senecio_fremontii_14466,,Senecio_fremontii_14466,14466,2014-466,10-Jun-14,Marx 2013-265,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169698,ID:169414,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Senecio_fremontii,,Senecio_fremontii_NA,,Senecio_fremontii_14616,NA,2014-616,18-Jun-14,Marx 2013-315,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169502,ID:169210,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Senecio_fremontii,Senecio_fremontii,Senecio_fremontii_14707,,Senecio_fremontii_14707,14707,2014-707,30-Jun-14,Marx 2013-410,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169736,ID:169440,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Senecio_fremontii,Senecio_fremontii,Senecio_fremontii_14127,,Senecio_fremontii_14127,NA,2014-127,10-Feb-14,Zion  2012-005,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169597,ID:169311,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Packera_cymbalaria,Packera_cymbalaria,Packera_cymbalaria_14579,,Senecio_residifolius_14579,14579,2014-579,12-Jun-14,Marx 2013-278 ,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403,ID,ID179591,ID:174229,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74357 N 114.12403 W,Leaf
Packera_werneriifolia,Packera_werneriifolia,Packera_werneriifolia_14338,,Senecio_werneriifolius_14338,14338,2014-338,30-May-14,Marx 2013-107,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169418,ID:169141,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Packera_werneriifolia,Packera_werneriifolia,Packera_werneriifolia_14243,,Senecio_werneriifolius_14243,14243,2014-243,7-Mar-14,Marx 2013-148,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169426,ID:169111,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Packera_werneriifolia,Packera_werneriifolia,Packera_werneriifolia_14277,,Senecio_werneriifolius_14277,14277,2014-277,26-May-14,Marx 2013-183,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169424,ID:169114,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Packera_werneriifolia,Packera_werneriifolia,Packera_werneriifolia_14671,,Senecio_werneriifolius_14671,14671,2014-671,25-Jun-14,Marx 2013-373,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169717,ID:169433,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Packera_werneriifolia,Packera_werneriifolia,Packera_werneriifolia_14672,,Senecio_werneriifolius_14672,14672,2014-672,25-Jun-14,Marx 2013-374,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169718,ID:169432,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Packera_werneriifolia,Packera_werneriifolia,Packera_werneriifolia_14685,,Senecio_werneriifolius_14685,14685,2014-685,25-Jun-14,Marx 2013-388,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169720,ID:169430,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14014,Sibbaldia_procumbens,Sibbaldia_procumbens_14014,14014,2014-014,7-Jan-14,Clevenger 2012-005,1-Aug-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14219,-115.01358,ID,ID169563,ID:169259,B.R. Clevenger & H.E. Marx,1-Aug-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14219 N 115.01358 W,Leaf
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_13574,Sibbaldia_procumbens,Sibbaldia_procumbens_13574,13574,2013-574,30-Dec-13,Marx 2012-041,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681,ID,ID169466,ID:169168,H.E. Marx,10-Aug-12,"USA: Idaho, Sawtooth Mountains, Braxon Peak",44.09333 N 115.99681 W,Leaf
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14323,Sibbaldia_procumbens,Sibbaldia_procumbens_14323,14323,2014-323,30-May-14,Marx 2013-092,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117,ID,ID169642,ID:169335,H.E. Marx,19-Jul-13,"USA: Idaho, Sawtooth Mountains, Mount Cramer",44.01108 N 114.98117 W,Leaf
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14256,Sibbaldia_procumbens,Sibbaldia_procumbens_14256,14256,2014-256,7-Mar-14,Marx 2013-162,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169402,ID:169106,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14425,Sibbaldia_procumbens,Sibbaldia_procumbens_14425,14425,2014-425,6-Jun-14,Marx 2013-219,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID169689,ID:169402,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Sibbaldia_procumbens,,Sibbaldia_procumbens_NA,Sibbaldia_procumbens,NA,NA,2015-009,26-Sep-14,Marx 2013-420,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403,ID,ID169537,ID:169203,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74357 N 114.12403 W,Leaf
Sibbaldia_procumbens,,Sibbaldia_procumbens_NA,Sibbaldia_procumbens,NA,NA,2015-010,26-Sep-14,Marx 2013-421,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169752,ID:169441,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14227,Sibbaldia_procumbens,Sibbaldia_procumbens_14227,14227,2014-227,20-Feb-14,Zion  2012-029,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169598,ID:169303,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Silene_acaulis,Silene_acaulis,Silene_acaulis_13555,Silene_acaulis,Silene_acaulis_13555,13555,2013-555,24-Dec-13,Marx 2012-020,31-Jul-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14139,-115.01358,ID,ID169594,ID:169291,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14139 N 115.01358 W,Leaf
Smelowskia_americana,Smelowskia_americana,Smelowskia_americana_13550,Smelowskia_calycina,Smelowskia_calycina_13550,13550,2013-550,10-Dec-13,Marx 2012-004,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01,ID,ID169596,ID:169288,H.E. Marx,31-Jul-12,"USA: Idaho, Sawtooth Mountains, Thompson Peak",44.14139 N 115.01 W,Leaf
Smelowskia_americana,Smelowskia_americana,Smelowskia_americana_14352,Smelowskia_calycina,Smelowskia_calycina_14352,14352,2014-352,2-Jun-14,Marx 2013-122,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142,ID,ID169460,ID:169153,H.E. Marx,22-Jul-13,"USA: Idaho, Sawtooth Mountains, Snowyside Peak",43.93825 N 114.97142 W,Leaf
Smelowskia_americana,Smelowskia_americana,Smelowskia_americana_14465,Smelowskia_calycina,Smelowskia_calycina_14465,14465,2014-465,10-Jun-14,Marx 2013-264,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169657,ID:169369,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Smelowskia_americana,Smelowskia_americana,Smelowskia_americana_14469,Smelowskia_calycina,Smelowskia_calycina_14469,14469,2014-469,10-Jun-14,Marx 2013-268,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942,ID,ID169696,ID:169397,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.77446 N 114.15942 W,Leaf
Smelowskia_americana,Smelowskia_americana,Smelowskia_americana_14617,Smelowskia_calycina,Smelowskia_calycina_14617,14617,2014-617,18-Jun-14,Marx 2013-316,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312,ID,ID169519,ID:169235,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74938 N 114.1312 W,Leaf
Smelowskia_americana,Smelowskia_americana,Smelowskia_americana_14693,Smelowskia_calycina,Smelowskia_calycina_14693,14693,2014-693,25-Jun-14,Marx 2013-396,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169774,ID:169469,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14419,Solidago_multiradiata,Solidago_multiradiata_14419,14419,2014-419,6-Jun-14,Marx 2013-213,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839,ID,ID169701,ID:169410,H.E. Marx,7-Aug-13,"USA: Idaho, Pioneer Mountians, Salzburger Spitzl",43.76619 N 114.15839 W,Leaf
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14595,Solidago_multiradiata,Solidago_multiradiata_14595,14595,2014-595,12-Jun-14,Marx 2013-294,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403,ID,ID169522,ID:169206,H.E. Marx,9-Aug-13,"USA: Idaho, Pioneer Mountians, Hyndman Peak",43.74357 N 114.12403 W,Leaf
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14653,Solidago_multiradiata,Solidago_multiradiata_14653,14653,2014-653,24-Jun-14,Marx 2013-354,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169741,ID:169447,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14124,Solidago_multiradiata,Solidago_multiradiata_14124,14124,2014-124,10-Feb-14,Zion  2012-002,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318,ID,ID169599,ID:169304,P.Z. Klos & H.E. Marx,7-Aug-12,"USA: Idaho, Sawtooth Mountains, Horstmann Peak",44.1117 N 115.00318 W,Leaf
Stenotus_acaulis,Stenotus_acaulis,Stenotus_acaulis_14278,Stenotus_acaulis,Stenotus_acaulis_14278,14278,2014-278,26-May-14,Marx 2013-184,25-Jul-13,Idaho: Sawtooth National Forest:White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak,White Cloud Mountains,0,1,11815,44.04019,-114.58878,ID,ID169395,ID:169101,H.E. Marx,25-Jul-13,"USA: Idaho, White Cloud Mountains, Castle Peak",44.04019 N 114.58878 W,Leaf
Stenotus_acaulis,Stenotus_acaulis,Stenotus_acaulis_14666,Stenotus_acaulis,Stenotus_acaulis_14666,14666,2014-666,25-Jun-14,Marx 2013-368,14-Aug-13,Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886,ID,ID169738,ID:169426,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10969 N 114.63886 W,Leaf
Stenotus_acaulis,Stenotus_acaulis,Stenotus_acaulis_14704,Stenotus_acaulis,Stenotus_acaulis_14704,14704,2014-704,30-Jun-14,Marx 2013-407,14-Aug-13,"Idaho: Sawtooth National Forest:White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859,ID,ID169744,ID:169454,H.E. Marx,14-Aug-13,"USA: Idaho, White Cloud Mountains, D.O. Lee Peak",44.10277 N 114.62859 W,Leaf
