Annotated_Name,Annotated_Tip,Tip Label 190117,Tip Label 161228,Tip Label 160511,Species ,MiSeq ,PHLAWD,DNA log Species Name,DNA accession #,Tube ,Extraction Date,Collection ,Date Collected,Locality,Summit,Range,Meadow,Occurrence,Elevation (ft),WGS N,WGS W
Senecio_fremontii,Senecio_fremontii,Senecio_fremontii_14707,Senecio_fremontii_14707,Senecio_fremontii_14707,Senecio_fremontii,14707,,Senecio fremontii,2014-707,14707,30-Jun-14,Marx 2013-410,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Senecio_fremontii,NA,Senecio_fremontii_14127,NA,Senecio_fremontii_14127,,,,Senecio fremontii,2014-127,14127,10-Feb-14,Zion  2012-005,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318
Senecio_residifolius,Senecio_residifolius,Senecio_residifolius_14579,Senecio_residifolius_14579,Unknown_14579,Unknown,14579,,Unknown,2014-579,14579,12-Jun-14,Marx 2013-278 ,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403
Senecio_werneriifolius,Senecio_werneriifolius,Senecio_werneriifolius_14338,Senecio_werneriifolius_14338,Senecio_werneriifolius_14338,Senecio_werneriifolius,14338,,Senecio werneriifolius,2014-338,14338,30-May-14,Marx 2013-107,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: along west face and south ridge line (trail to summit),Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142
Senecio_werneriifolius,Senecio_werneriifolius,Senecio_werneriifolius_14243,Senecio_werneriifolius_14243,Senecio_werneriifolius_14243,Senecio_werneriifolius,14243,,Senecio werneriifolius,2014-243,14243,7-Mar-14,Marx 2013-148,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Senecio_werneriifolius,Senecio_werneriifolius,Senecio_werneriifolius_14277,Senecio_werneriifolius_14277,Senecio_werneriifolius_14277,Senecio_werneriifolius,14277,,Senecio werneriifolius,2014-277,14277,26-May-14,Marx 2013-183,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Senecio_werneriifolius,Senecio_werneriifolius,Senecio_werneriifolius_14671,Senecio_werneriifolius_14671,Senecio_werneriifolius_14671,Senecio_werneriifolius,14671,,Senecio werneriifolius,2014-671,14671,25-Jun-14,Marx 2013-373,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Senecio_werneriifolius,Senecio_werneriifolius,Senecio_werneriifolius_14672,Senecio_werneriifolius_14672,Senecio_werneriifolius_14672,Senecio_werneriifolius,14672,,Senecio werneriifolius,2014-672,14672,25-Jun-14,Marx 2013-374,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Senecio_werneriifolius,Senecio_werneriifolius,Senecio_werneriifolius_14685,Senecio_werneriifolius_14685,Senecio_werneriifolius_14685,Senecio_werneriifolius,14685,,Senecio werneriifolius,2014-685,14685,25-Jun-14,Marx 2013-388,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14014,Sibbaldia_procumbens_14014,Sibbaldia_procumbens_14014,Sibbaldia_procumbens,14014,Sibbaldia_procumbens,Sibbaldia procumbens,2014-014,14014,7-Jan-14,Clevenger 2012-005,1-Aug-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14219,-115.01358
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_13574,Sibbaldia_procumbens_13574,Sibbaldia_procumbens_13574,Sibbaldia_procumbens,13574,Sibbaldia_procumbens,Sibbaldia procumbens,2013-574,13574,30-Dec-13,Marx 2012-041,10-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Braxon Peak: Summit down south face to treeline,Braxon Peak,Sawtooth Mountains,0,1,10353,44.09333,-115.99681
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14323,Sibbaldia_procumbens_14323,Sibbaldia_procumbens_14323,Sibbaldia_procumbens,14323,Sibbaldia_procumbens,Sibbaldia procumbens,2014-323,14323,30-May-14,Marx 2013-092,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14256,Sibbaldia_procumbens_14256,Sibbaldia_procumbens_14256,Sibbaldia_procumbens,14256,Sibbaldia_procumbens,Sibbaldia procumbens,2014-256,14256,7-Mar-14,Marx 2013-162,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14425,Sibbaldia_procumbens_14425,Sibbaldia_procumbens_14425,Sibbaldia_procumbens,14425,Sibbaldia_procumbens,Sibbaldia procumbens,2014-425,14425,6-Jun-14,Marx 2013-219,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839
Sibbaldia_procumbens,NA,NA,NA,NA,,NA,Sibbaldia_procumbens,Sibbaldia procumbens,2015-009,15009,26-Sep-14,Marx 2013-420,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403
Sibbaldia_procumbens,NA,NA,NA,NA,,NA,Sibbaldia_procumbens,Sibbaldia procumbens,2015-010,15010,26-Sep-14,Marx 2013-421,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Sibbaldia_procumbens,Sibbaldia_procumbens,Sibbaldia_procumbens_14227,Sibbaldia_procumbens_14227,Sibbaldia_procumbens_14227,Sibbaldia_procumbens,14227,Sibbaldia_procumbens,Sibbaldia procumbens,2014-227,14227,20-Feb-14,Zion  2012-029,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318
Silene_acaulis,Silene_acaulis,Silene_acaulis_13555,Silene_acaulis_13555,Silene_acaulis_13555,Silene_acaulis,13555,Silene_acaulis,Silene acaulis,2013-555,13555,24-Dec-13,Marx 2012-020,31-Jul-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14139,-115.01358
Smelowskia_calycina,Smelowskia_calycina,Smelowskia_calycina_13550,Smelowskia_calycina_13550,Smelowskia_calycina_13550,Smelowskia_calycina,13550,Smelowskia_calycina,Smelowskia calycina,2013-550,13550,10-Dec-13,Marx 2012-004,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01
Smelowskia_calycina,Smelowskia_calycina,Smelowskia_calycina_14352,Smelowskia_calycina_14352,Smelowskia_calycina_14352,Smelowskia_calycina,14352,Smelowskia_calycina,Smelowskia calycina,2014-352,14352,2-Jun-14,Marx 2013-122,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142
Smelowskia_calycina,Smelowskia_calycina,Smelowskia_calycina_14465,Smelowskia_calycina_14465,Smelowskia_calycina_14465,Smelowskia_calycina,14465,Smelowskia_calycina,Smelowskia calycina,2014-465,14465,10-Jun-14,Marx 2013-264,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Smelowskia_calycina,Smelowskia_calycina,Smelowskia_calycina_14469,Smelowskia_calycina_14469,Smelowskia_calycina_14469,Smelowskia_calycina,14469,Smelowskia_calycina,Smelowskia calycina,2014-469,14469,10-Jun-14,Marx 2013-268,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Smelowskia_calycina,Smelowskia_calycina,Smelowskia_calycina_14617,Smelowskia_calycina_14617,Smelowskia_calycina_14617,Smelowskia_calycina,14617,Smelowskia_calycina,Smelowskia calycina,2014-617,14617,18-Jun-14,Marx 2013-316,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Smelowskia_calycina,Smelowskia_calycina,Smelowskia_calycina_14693,Smelowskia_calycina_14693,Smelowskia_calycina_14693,Smelowskia_calycina,14693,Smelowskia_calycina,Smelowskia calycina,2014-693,14693,25-Jun-14,Marx 2013-396,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14419,Solidago_multiradiata_14419,Solidago_multiradiata_14419,Solidago_multiradiata,14419,Solidago_multiradiata,Solidago multiradiata,2014-419,14419,6-Jun-14,Marx 2013-213,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14595,Solidago_multiradiata_14595,Solidago_multiradiata_14595,Solidago_multiradiata,14595,Solidago_multiradiata,Solidago multiradiata,2014-595,14595,12-Jun-14,Marx 2013-294,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: in meadow above treeline,Hyndman Peak,Pioneer Mountians,1,1,10770,43.74357,-114.12403
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14653,Solidago_multiradiata_14653,Solidago_multiradiata_14653,Solidago_multiradiata,14653,Solidago_multiradiata,Solidago multiradiata,2014-653,14653,24-Jun-14,Marx 2013-354,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Solidago_multiradiata,Solidago_multiradiata,Solidago_multiradiata_14124,Solidago_multiradiata_14124,Solidago_multiradiata_14124,Solidago_multiradiata,14124,Solidago_multiradiata,Solidago multiradiata,2014-124,14124,10-Feb-14,Zion  2012-002,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318
Stenotus_acaulis,Stenotus_acaulis,Stenotus_acaulis_14278,Stenotus_acaulis_14278,Stenotus_acaulis_14278,Stenotus_acaulis,14278,Stenotus_acaulis,Stenotus acaulis,2014-278,14278,26-May-14,Marx 2013-184,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Stenotus_acaulis,Stenotus_acaulis,Stenotus_acaulis_14666,Stenotus_acaulis_14666,Stenotus_acaulis_14666,Stenotus_acaulis,14666,Stenotus_acaulis,Stenotus acaulis,2014-666,14666,25-Jun-14,Marx 2013-368,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Stenotus_acaulis,Stenotus_acaulis,Stenotus_acaulis_14704,Stenotus_acaulis_14704,Stenotus_acaulis_14704,Stenotus_acaulis,14704,Stenotus_acaulis,Stenotus acaulis,2014-704,14704,30-Jun-14,Marx 2013-407,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Synthyris_pinnatifida_var_cenescens,Synthyris_pinnatifida_var_cenescens,Synthyris_pinnatifida_var_cenescens_14028,Synthyris_pinnatifida_var_cenescens_14028,Synthyris_pinnatifida_var_cenescens_14028,Synthyris_pinnatifida_var_cenescens,14028,Veronica_paysoni,Synthyris pinnatifida var. cenescens,2014-028,14028,15-Jan-14,Clevenger 2012-021,1-Aug-12,"Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: Meadow just at base of west side of mountain, just south of a snowpack ",Thompson Peak,Sawtooth Mountains,1,1,10105,44.14219,-115.01358
Taraxacum_lyratum,Taraxacum_lyratum,Taraxacum_lyratum_14443,Taraxacum_lyratum_14443,Taraxacum_lyratum_14443,Taraxacum_lyratum,14443,,Taraxacum lyratum_,2014-443,14443,10-Jun-14,Marx 2013-241,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Taraxacum_lyratum,Taraxacum_lyratum,Taraxacum_lyratum_14615,Taraxacum_lyratum_14615,Taraxacum_lyratum_14615,Taraxacum_lyratum,14615,,Taraxacum lyratum_,2014-615,14615,18-Jun-14,Marx 2013-314,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Tonestus_lyallii,Tonestus_lyallii,Tonestus_lyallii_14308,Tonestus_lyallii_14308,Tonestus_lyallii_14308,Tonestus_lyallii,14308,Tonestus_lyallii,Tonestus lyallii,2014-308,14308,26-May-14,Marx 2013-077,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Tonestus_lyallii,Tonestus_lyallii,Tonestus_lyallii_14362,Tonestus_lyallii_14362,Tonestus_lyallii_14362,Tonestus_lyallii,14362,Tonestus_lyallii,Tonestus lyallii,2014-362,14362,2-Jun-14,Marx 2013-134,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountians: Snowyside Peak: collected at second treeline only,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142
Tonestus_lyallii,NA,Tonestus_lyallii_14264,NA,Tonestus_lyallii_14264,,,Tonestus_lyallii,Tonestus lyallii,2014-264,14264,19-May-14,Marx 2013-170,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Tonestus_lyallii,Tonestus_lyallii,Tonestus_lyallii_14622,Tonestus_lyallii_14622,Tonestus_lyallii_14622,Tonestus_lyallii,14622,Tonestus_lyallii,Tonestus lyallii,2014-622,14622,18-Jun-14,Marx 2013-321,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_13552,Trisetum_spicatum_13552,Stipa_sp_13552,Stipa_sp,13552,Trisetum_spicatum,Stipa,2013-552,13552,24-Dec-13,Marx 2012-017,31-Jul-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Thompson Peak: SW slope heading down from summit,Thompson Peak,Sawtooth Mountains,0,1,10661,44.14139,-115.01
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14313,Trisetum_spicatum_14313,Unknown_14313,Unknown,14313,Trisetum_spicatum,Unknown,2014-313,14313,30-May-14,Marx 2013-082,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14317,Trisetum_spicatum_14317,Unknown_14317,Unknown,14317,Trisetum_spicatum,Unknown,2014-317,14317,30-May-14,Marx 2013-086,19-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Mount Cramer: east ridge from summit to treeline,Mount Cramer,Sawtooth Mountains,0,1,10716,44.01108,-114.98117
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14358,Trisetum_spicatum_14358,Unknown_14358,Unknown,14358,Trisetum_spicatum,Unknown,2014-358,14358,2-Jun-14,Marx 2013-129,22-Jul-13,Idaho: Sawtooth National Forest: Sawtooth Mountains: Snowyside Peak: collected on summit,Snowyside Peak,Sawtooth Mountains,0,1,10651,43.93825,-114.97142
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14261,Trisetum_spicatum_14261,Unknown_14261,Unknown,14261,Trisetum_spicatum,Unknown,2014-261,14261,19-May-14,Marx 2013-167,25-Jul-13,Idaho: Sawtooth National Forest: White Cloud Mountains: Castle Peak: summit down southwest slope to treeline ,Castle Peak, White Cloud Mountains,0,1,11815,44.04019,-114.58878
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14411,Trisetum_spicatum_14411,Unknown_14411,Unknown,14411,Trisetum_spicatum,Unknown,2014-411,14411,6-Jun-14,Marx 2013-205,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: Meadow above treeline,Salzburger Spitzl,Pioneer Mountians,1,1,10089,43.76619,-114.15839
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14463,Trisetum_spicatum_14463,Unknown_14463,Unknown,14463,Trisetum_spicatum,Unknown,2014-463,14463,10-Jun-14,Marx 2013-262,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14639,Trisetum_spicatum_14639,Unknown_14639,Unknown,14639,Trisetum_spicatum,Unknown,2014-639,14639,24-Jun-14,Marx 2013-339,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14652,Trisetum_spicatum_14652,Unknown_14652,Unknown,14652,Trisetum_spicatum,Unknown,2014-652,14652,24-Jun-14,Marx 2013-353,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14677,Trisetum_spicatum_14677,Unknown_14677,Unknown,14677,Trisetum_spicatum,Unknown,2014-677,14677,25-Jun-14,Marx 2013-379,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14692,Trisetum_spicatum_14692,Unknown_14692,Unknown,14692,Trisetum_spicatum,Unknown,2014-692,14692,25-Jun-14,Marx 2013-395,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Trisetum_spicatum,NA,NA,NA,NA,,NA,Trisetum_spicatum,,NA,NA,NA,Marx 2013-444,9-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountains: Hyndman Peak: south facing talus/boulder field from summit,Hyndman Peak,Pioneer Mountians,0,1,12009,43.74938,-114.1312
Trisetum_spicatum,Trisetum_spicatum,Trisetum_spicatum_14138,Trisetum_spicatum_14138,Poa_sp_14138,Poa_sp,14138,Trisetum_spicatum,Poa,2014-138,14138,10-Feb-14,Zion  2012-016,7-Aug-12,Idaho: Sawtooth National Forest: Sawtooth Mountains: Horstmann Peak: Just below summit to the SW,Horstmann Peak,Sawtooth Mountains,0,1,10350,44.1117,-115.00318
Unknown,NA,Unknown_14437,,Potentilla_sp_14437,,,,Potentilla?,2014-437,14437,10-Jun-14,Marx 2013-234,7-Aug-13,Idaho: Sawtooth National Forest: Pioneer Mountians: Salzburger Spitzl: talus down from summit,Salzburger Spitzl,Pioneer Mountians,0,1,11600,43.77446,-114.15942
Unknown,NA,NA,NA,NA,,,,Prob._Toss-_no_silica_or_seq_data,,,,Marx 2013-367,14-Aug-13,Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: collected in alpine meadow,D.O. Lee Peak,White Cloud Mountains,1,1,9814,44.10969,-114.63886
Unknown,NA,NA,NA,NA,,,,,,,,Marx 2013-383,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
Unknown,Unknown,Unknown_14706,Unknown_14706,Unknown_14706,Unknown,14706,,BRASSICACEAE,2014-706,14706,30-Jun-14,Marx 2013-409,14-Aug-13,"Idaho: Sawtooth National Forest: White Cloud Mountains: D.O. Lee Peak: in talus, north face then west to treeline",D.O. Lee Peak,White Cloud Mountains,0,1,11342,44.10277,-114.62859
