"","SampleID","PrimerPairID","BarcodeID","ProjectID","MiSeqRun"
"4260","Senecio_werneriifolius_14685","ITS","Lima543","ITS",160222
"4261","Senecio_werneriifolius_14685","atpB","Kilo520","atpB_S1494R_S611",160222
"4262","Senecio_werneriifolius_14685","ndhF3","Charlie136","ndhF_1318_3",160222
"4263","Senecio_werneriifolius_14685","matK","India424","matK_1F_4R",160222
"4264","Senecio_werneriifolius_14685","atpB2","Charlie136","atpB_S766R_S3",160222
"4265","Sibbaldia_procumbens_13574","ITS","Echo237","ITS",141219
"4266","Sibbaldia_procumbens_14014","trnLF","Hotel343","trnL_cf",141219
"4267","Sibbaldia_procumbens_14014","ITS","Foxtrot248","ITS",141219
"4268","Sibbaldia_procumbens_14227","matK","Charlie109","matK_1F_4R",160222
"4269","Sibbaldia_procumbens_14227","ndhF","India397","ndhF_5_803",160222
"4270","Sibbaldia_procumbens_14227","ndhF3","India397","ndhF_1318_3",160222
"4271","Sibbaldia_procumbens_14227","ndhF2","Charlie109","ndhF_803_1318",160222
"4272","Sibbaldia_procumbens_14227","trnLF","Alpha15","trn_cf",150807
"4273","Sibbaldia_procumbens_14227","matK2","India397","matK_3F_3R",160222
"4274","Sibbaldia_procumbens_14227","trnT","Alpha13","trn_ab",150807
"4275","Sibbaldia_procumbens_14227","atpB","Charlie109","atpB_S1494R_S611",160222
"4276","Sibbaldia_procumbens_14227","atpB2","India397","atpB_S766R_S3",160222
"4277","Sibbaldia_procumbens_14227","rbcL_5","India397","rbcL",150807
"4278","Sibbaldia_procumbens_14227","ITS","India401","ITS",150807
"4279","Sibbaldia_procumbens_14256","trnLF","Alpha38","trn_cf",150807
"4280","Sibbaldia_procumbens_14256","ndhF","India427","ndhF_5_803",160222
"4281","Sibbaldia_procumbens_14256","atpB","Charlie139","atpB_S1494R_S611",160222
"4282","Sibbaldia_procumbens_14256","rbcL_5","India427","rbcL",150807
"4283","Sibbaldia_procumbens_14256","matK2","India427","matK_3F_3R",160222
"4284","Sibbaldia_procumbens_14256","ITS","India423","ITS",150807
"4285","Sibbaldia_procumbens_14256","ndhF2","Charlie139","ndhF_803_1318",160222
"4286","Sibbaldia_procumbens_14256","trnT","Alpha43","trn_ab",150807
"4287","Sibbaldia_procumbens_14256","atpB2","India427","atpB_S766R_S3",160222
"4288","Sibbaldia_procumbens_14256","matK","Charlie139","matK_1F_4R",160222
"4289","Sibbaldia_procumbens_14256","ndhF3","India427","ndhF_1318_3",160222
"4290","Sibbaldia_procumbens_14323","rbcL_5","Golf300","rbcL",150807
"4291","Sibbaldia_procumbens_14323","trnT","Charlie108","trn_ab",150807
"4292","Sibbaldia_procumbens_14323","ndhF2","Echo204","ndhF_803_1318",160222
"4293","Sibbaldia_procumbens_14323","ndhF","Golf300","ndhF_5_803",160222
"4294","Sibbaldia_procumbens_14323","matK2","Golf300","matK_3F_3R",160222
"4295","Sibbaldia_procumbens_14323","ndhF3","Golf300","ndhF_1318_3",160222
"4296","Sibbaldia_procumbens_14323","ITS","Alpha8","ITS",150807
"4297","Sibbaldia_procumbens_14323","atpB2","Golf300","atpB_S766R_S3",160222
"4298","Sibbaldia_procumbens_14323","matK","Echo204","matK_1F_4R",160222
"4299","Sibbaldia_procumbens_14323","atpB","Echo204","atpB_S1494R_S611",160222
"4300","Sibbaldia_procumbens_14323","trnLF","Charlie112","trn_cf",150807
"4301","Sibbaldia_procumbens_14425","matK2","Hotel359","matK_3F_3R",160222
"4302","Sibbaldia_procumbens_14425","ndhF2","Foxtrot263","ndhF_803_1318",160222
"4303","Sibbaldia_procumbens_14425","rbcL_5","Hotel359","rbcL",150807
"4304","Sibbaldia_procumbens_14425","atpB2","Hotel359","atpB_S766R_S3",160222
"4305","Sibbaldia_procumbens_14425","ITS","Bravo93","ITS",150807
"4306","Sibbaldia_procumbens_14425","atpB","Foxtrot263","atpB_S1494R_S611",160222
"4307","Sibbaldia_procumbens_14425","ndhF3","Hotel359","ndhF_1318_3",160222
"4308","Sibbaldia_procumbens_14425","matK","Foxtrot263","matK_1F_4R",160222
"4309","Sibbaldia_procumbens_14425","trnT","Delta167","trn_ab",150807
"4310","Sibbaldia_procumbens_14425","trnLF","Delta187","trn_cf",150807
"4311","Sibbaldia_procumbens_14425","ndhF","Hotel359","ndhF_5_803",160222
"4312","Silene_acaulis_13555","ndhF2","Alpha27","ndhF_803_1318",160222
"4313","Silene_acaulis_13555","trnT","Golf315","trn_ab",150807
"4314","Silene_acaulis_13555","matK","Alpha27","matK_1F_4R",160222
"4315","Silene_acaulis_13555","ITS","Echo212","ITS",141219
"4316","Silene_acaulis_13555","ndhF3","Kilo507","ndhF_1318_3",160222
"4317","Silene_acaulis_13555","rbcL_5","Kilo507","rbcL",150807
"4318","Silene_acaulis_13555","matK2","Kilo507","matK_3F_3R",160222
"4319","Silene_acaulis_13555","ndhF","Kilo507","ndhF_5_803",160222
"4320","Silene_acaulis_13555","atpB","Alpha27","atpB_S1494R_S611",160222
"4321","Silene_acaulis_13555","trnLF","Golf315","trnL_cf",141219
"4322","Silene_acaulis_13555","atpB2","Kilo507","atpB_S766R_S3",160222
"4323","Smelowskia_calycina_13550","trnT","Golf305","trn_ab",150807
"4324","Smelowskia_calycina_13550","rbcL_5","Kilo497","rbcL",150807
"4325","Smelowskia_calycina_13550","ndhF","Kilo497","ndhF_5_803",160222
"4326","Smelowskia_calycina_13550","matK","Alpha17","matK_1F_4R",160222
"4327","Smelowskia_calycina_13550","trnLF","Golf305","trnL_cf",141219
"4328","Smelowskia_calycina_13550","ITS","Echo217","ITS",141219
"4329","Smelowskia_calycina_13550","ndhF3","Kilo497","ndhF_1318_3",160222
"4330","Smelowskia_calycina_13550","matK2","Kilo497","matK_3F_3R",160222
"4331","Smelowskia_calycina_13550","atpB2","Kilo497","atpB_S766R_S3",160222
"4332","Smelowskia_calycina_13550","ndhF2","Alpha17","ndhF_803_1318",160222
"4333","Smelowskia_calycina_13550","atpB","Alpha17","atpB_S1494R_S611",160222
"4334","Smelowskia_calycina_14352","rbcL_5","Golf323","rbcL",150807
"4335","Smelowskia_calycina_14352","ndhF3","Golf323","ndhF_1318_3",160222
"4336","Smelowskia_calycina_14352","atpB2","Golf323","atpB_S766R_S3",160222
"4337","Smelowskia_calycina_14352","atpB","Echo227","atpB_S1494R_S611",160222
"4338","Smelowskia_calycina_14352","ITS","Bravo49","ITS",150807
"4339","Smelowskia_calycina_14352","ndhF","Golf323","ndhF_5_803",160222
"4340","Smelowskia_calycina_14352","matK","Echo227","matK_1F_4R",160222
"4341","Smelowskia_calycina_14352","ndhF2","Echo227","ndhF_803_1318",160222
"4342","Smelowskia_calycina_14352","trnLF","Charlie135","trn_cf",150807
"4343","Smelowskia_calycina_14352","matK2","Golf323","matK_3F_3R",160222
"4344","Smelowskia_calycina_14352","trnT","Charlie131","trn_ab",150807
"4345","Smelowskia_calycina_14465","ITS","Echo226","ITS",150807
"4346","Smelowskia_calycina_14465","ndhF3","Echo219","ndhF_1318_3",160222
"4347","Smelowskia_calycina_14465","trnLF","Echo216","trn_cf",150807
"4348","Smelowskia_calycina_14465","atpB","India411","atpB_S1494R_S611",160222
"4349","Smelowskia_calycina_14465","rbcL_5","Echo219","rbcL",150807
"4350","Smelowskia_calycina_14465","atpB2","Echo219","atpB_S766R_S3",160222
"4351","Smelowskia_calycina_14465","ndhF2","Golf315","ndhF_803_1318",160222
"4352","Smelowskia_calycina_14465","ndhF","Echo219","ndhF_5_803",160222
"4353","Smelowskia_calycina_14465","matK2","Echo219","matK_3F_3R",160222
"4354","Smelowskia_calycina_14465","trnT","Echo219","trn_ab",150807
"4355","Smelowskia_calycina_14465","matK","Golf315","matK_1F_4R",160222
"4356","Smelowskia_calycina_14469","ndhF","Echo221","ndhF_5_803",160222
"4357","Smelowskia_calycina_14469","trnLF","Echo226","trn_cf",150807
"4358","Smelowskia_calycina_14469","ndhF2","Golf317","ndhF_803_1318",160222
"4359","Smelowskia_calycina_14469","ndhF3","Echo221","ndhF_1318_3",160222
"4360","Smelowskia_calycina_14469","ITS","Echo228","ITS",150807
"4361","Smelowskia_calycina_14469","atpB","India413","atpB_S1494R_S611",160222
"4362","Smelowskia_calycina_14469","matK","Golf317","matK_1F_4R",160222
"4363","Smelowskia_calycina_14469","trnT","Echo221","trn_ab",150807
"4364","Smelowskia_calycina_14469","atpB2","Echo221","atpB_S766R_S3",160222
"4365","Smelowskia_calycina_14469","matK2","Echo221","matK_3F_3R",160222
"4366","Smelowskia_calycina_14469","rbcL_5","Echo221","rbcL",150807
"4367","Smelowskia_calycina_14617","trnLF","Foxtrot282","trn_cf",150807
"4368","Smelowskia_calycina_14617","ndhF","Foxtrot269","ndhF_5_803",160222
"4369","Smelowskia_calycina_14617","rbcL_5","Foxtrot269","rbcL",150807
"4370","Smelowskia_calycina_14617","atpB2","Foxtrot269","atpB_S766R_S3",160222
"4371","Smelowskia_calycina_14617","ndhF3","Foxtrot269","ndhF_1318_3",160222
"4372","Smelowskia_calycina_14617","ITS","Foxtrot284","ITS",150807
"4373","Smelowskia_calycina_14617","trnT","Foxtrot269","trn_ab",150807
"4374","Smelowskia_calycina_14617","ndhF2","Hotel365","ndhF_803_1318",160222
"4375","Smelowskia_calycina_14617","matK","Hotel365","matK_1F_4R",160222
"4376","Smelowskia_calycina_14617","matK2","Foxtrot269","matK_3F_3R",160222
"4377","Smelowskia_calycina_14617","atpB","Juliett461","atpB_S1494R_S611",160222
"4378","Smelowskia_calycina_14693","rbcL_5","Bravo52","rbcL",150807
"4379","Smelowskia_calycina_14693","atpB","Lima532","atpB_S1494R_S611",160222
"4380","Smelowskia_calycina_14693","trnT","Juliett436","trn_ab",150807
"4381","Smelowskia_calycina_14693","ndhF","Delta148","ndhF_5_803",160222
"4382","Smelowskia_calycina_14693","ndhF3","Delta148","ndhF_1318_3",160222
"4383","Smelowskia_calycina_14693","atpB2","Delta148","atpB_S766R_S3",160222
"4384","Smelowskia_calycina_14693","matK","Juliett436","matK_1F_4R",160222
"4385","Smelowskia_calycina_14693","ITS","Lima555","ITS",160222
"4386","Smelowskia_calycina_14693","ndhF2","Juliett436","ndhF_803_1318",160222
"4387","Smelowskia_calycina_14693","trnLF","Lima545","trn_cf",150807
"4388","Smelowskia_calycina_14693","matK2","Delta148","matK_3F_3R",160222
"4389","Solidago_multiradiata_14124","trnT","Hotel367","trn_ab",150807
"4390","Solidago_multiradiata_14124","atpB2","Lima559","atpB_S766R_S3",160222
"4391","Solidago_multiradiata_14124","trnLF","Hotel377","trnL_cf",141219
"4392","Solidago_multiradiata_14124","ndhF3","Lima559","ndhF_1318_3",160222
"4393","Solidago_multiradiata_14124","atpB","Bravo79","atpB_S1494R_S611",160222
"4394","Solidago_multiradiata_14124","ndhF","Lima559","ndhF_5_803",160222
"4395","Solidago_multiradiata_14124","matK","Bravo79","matK_1F_4R",160222
"4396","Solidago_multiradiata_14124","ITS","Foxtrot283","ITS",141219
"4397","Solidago_multiradiata_14124","rbcL_5","Lima559","rbcL",150807
"4398","Solidago_multiradiata_14124","ndhF2","Bravo79","ndhF_803_1318",160222
"4399","Solidago_multiradiata_14124","matK2","Lima559","matK_3F_3R",160222
"4400","Solidago_multiradiata_14419","ndhF","Hotel356","ndhF_5_803",160222
"4401","Solidago_multiradiata_14419","trnLF","Delta176","trn_cf",150807
"4402","Solidago_multiradiata_14419","matK2","Hotel356","matK_3F_3R",160222
"4403","Solidago_multiradiata_14419","ndhF3","Hotel356","ndhF_1318_3",160222
"4404","Solidago_multiradiata_14419","atpB","Foxtrot260","atpB_S1494R_S611",160222
"4405","Solidago_multiradiata_14419","ndhF2","Foxtrot260","ndhF_803_1318",160222
"4406","Solidago_multiradiata_14419","trnT","Delta164","trn_ab",150807
"4407","Solidago_multiradiata_14419","matK","Foxtrot260","matK_1F_4R",160222
"4408","Solidago_multiradiata_14419","rbcL_5","Hotel356","rbcL",150807
"4409","Solidago_multiradiata_14419","atpB2","Hotel356","atpB_S766R_S3",160222
"4410","Solidago_multiradiata_14419","ITS","Bravo90","ITS",150807
"4411","Solidago_multiradiata_14595","trnLF","Foxtrot255","trn_cf",150807
"4412","Solidago_multiradiata_14595","trnT","Foxtrot250","trn_ab",150807
"4413","Solidago_multiradiata_14595","ndhF2","Hotel346","ndhF_803_1318",160222
"4414","Solidago_multiradiata_14595","atpB","Juliett442","atpB_S1494R_S611",160222
"4415","Solidago_multiradiata_14595","matK","Hotel346","matK_1F_4R",160222
"4416","Solidago_multiradiata_14595","atpB2","Foxtrot250","atpB_S766R_S3",160222
"4417","Solidago_multiradiata_14595","ITS","Foxtrot265","ITS",150807
"4418","Solidago_multiradiata_14595","rbcL_5","Foxtrot250","rbcL",150807
"4419","Solidago_multiradiata_14595","ndhF3","Foxtrot250","ndhF_1318_3",160222
"4420","Solidago_multiradiata_14595","matK2","Foxtrot250","matK_3F_3R",160222
"4421","Solidago_multiradiata_14595","ndhF","Foxtrot250","ndhF_5_803",160222
"4422","Solidago_multiradiata_14653","atpB","Kilo488","atpB_S1494R_S611",160222
"4423","Solidago_multiradiata_14653","matK","India392","matK_1F_4R",160222
"4424","Solidago_multiradiata_14653","ndhF3","Charlie104","ndhF_1318_3",160222
"4425","Solidago_multiradiata_14653","rbcL_5","Alpha8","rbcL",150807
"4426","Solidago_multiradiata_14653","ndhF2","India392","ndhF_803_1318",160222
"4427","Solidago_multiradiata_14653","trnLF","Kilo501","trn_cf",150807
"4428","Solidago_multiradiata_14653","trnT","India392","trn_ab",150807
"4429","Solidago_multiradiata_14653","matK2","Charlie104","matK_3F_3R",160222
"4430","Solidago_multiradiata_14653","atpB2","Charlie104","atpB_S766R_S3",160222
"4431","Solidago_multiradiata_14653","ndhF","Charlie104","ndhF_5_803",160222
"4432","Solidago_multiradiata_14653","ITS","Kilo503","ITS",160222
"4433","Stenotus_acaulis_14278","matK2","Juliett445","matK_3F_3R",160222
"4434","Stenotus_acaulis_14278","atpB","Delta157","atpB_S1494R_S611",160222
"4435","Stenotus_acaulis_14278","ndhF3","Juliett445","ndhF_1318_3",160222
"4436","Stenotus_acaulis_14278","ndhF2","Delta157","ndhF_803_1318",160222
"4437","Stenotus_acaulis_14278","atpB2","Juliett445","atpB_S766R_S3",160222
"4438","Stenotus_acaulis_14278","ITS","Juliett449","ITS",150807
"4439","Stenotus_acaulis_14278","trnT","Bravo61","trn_ab",150807
"4440","Stenotus_acaulis_14278","trnLF","Bravo73","trn_cf",150807
"4441","Stenotus_acaulis_14278","ndhF","Juliett445","ndhF_5_803",160222
"4442","Stenotus_acaulis_14278","rbcL_5","Juliett445","rbcL",150807
"4443","Stenotus_acaulis_14278","matK","Delta157","matK_1F_4R",160222
"4444","Stenotus_acaulis_14666","rbcL_5","Alpha30","rbcL",150807
"4445","Stenotus_acaulis_14666","matK","India414","matK_1F_4R",160222
"4446","Stenotus_acaulis_14666","trnT","India414","trn_ab",150807
"4447","Stenotus_acaulis_14666","ITS","Kilo525","ITS",160222
"4448","Stenotus_acaulis_14666","matK2","Charlie126","matK_3F_3R",160222
"4449","Stenotus_acaulis_14666","ndhF3","Charlie126","ndhF_1318_3",160222
"4450","Stenotus_acaulis_14666","atpB","Kilo510","atpB_S1494R_S611",160222
"4451","Stenotus_acaulis_14666","atpB2","Charlie126","atpB_S766R_S3",160222
"4452","Stenotus_acaulis_14666","trnLF","Kilo523","trn_cf",150807
"4453","Stenotus_acaulis_14666","ndhF","Charlie126","ndhF_5_803",160222
"4454","Stenotus_acaulis_14666","ndhF2","India414","ndhF_803_1318",160222
"4455","Stenotus_acaulis_14704","matK2","Delta169","matK_3F_3R",160222
"4456","Stenotus_acaulis_14704","atpB","Lima553","atpB_S1494R_S611",160222
"4457","Stenotus_acaulis_14704","rbcL_5","Bravo73","rbcL",150807
"4458","Stenotus_acaulis_14704","trnLF","Lima558","trn_cf",150807
"4459","Stenotus_acaulis_14704","ndhF","Delta169","ndhF_5_803",160222
"4460","Stenotus_acaulis_14704","ITS","Lima561","ITS",160222
"4461","Stenotus_acaulis_14704","atpB2","Delta169","atpB_S766R_S3",160222
"4462","Stenotus_acaulis_14704","matK","Juliett457","matK_1F_4R",160222
"4463","Stenotus_acaulis_14704","ndhF3","Delta169","ndhF_1318_3",160222
"4464","Stenotus_acaulis_14704","trnT","Juliett457","trn_ab",150807
"4465","Stenotus_acaulis_14704","ndhF2","Juliett457","ndhF_803_1318",160222
"4466","Trisetum_spicatum_13552","ndhF","Kilo498","ndhF_5_803",160222
"4467","Trisetum_spicatum_13552","atpB2","Kilo498","atpB_S766R_S3",160222
"4468","Trisetum_spicatum_13552","atpB","Alpha18","atpB_S1494R_S611",160222
"4469","Trisetum_spicatum_13552","trnLF","Golf306","trnL_cf",141219
"4470","Trisetum_spicatum_13552","ITS","Echo218","ITS",141219
"4471","Trisetum_spicatum_13552","trnT","Golf306","trn_ab",150807
"4472","Trisetum_spicatum_13552","ndhF2","Alpha18","ndhF_803_1318",160222
"4473","Trisetum_spicatum_13552","matK","Alpha18","matK_1F_4R",160222
"4474","Trisetum_spicatum_13552","matK2","Kilo498","matK_3F_3R",160222
"4475","Trisetum_spicatum_13552","ndhF3","Kilo498","ndhF_1318_3",160222
"4476","Trisetum_spicatum_13552","rbcL_5","Kilo498","rbcL",150807
"4477","Synthyris_pinnatifida_var_cenescens_14028","ndhF2","Bravo75","ndhF_803_1318",160222
"4478","Synthyris_pinnatifida_var_cenescens_14028","rbcL_5","Lima555","rbcL",150807
"4479","Synthyris_pinnatifida_var_cenescens_14028","matK","Bravo75","matK_1F_4R",160222
"4480","Synthyris_pinnatifida_var_cenescens_14028","atpB2","Lima555","atpB_S766R_S3",160222
"4481","Synthyris_pinnatifida_var_cenescens_14028","trnT","Hotel363","trn_ab",150807
"4482","Synthyris_pinnatifida_var_cenescens_14028","atpB","Bravo75","atpB_S1494R_S611",160222
"4483","Synthyris_pinnatifida_var_cenescens_14028","ndhF3","Lima555","ndhF_1318_3",160222
"4484","Synthyris_pinnatifida_var_cenescens_14028","trnLF","Hotel365","trnL_cf",141219
"4485","Synthyris_pinnatifida_var_cenescens_14028","matK2","Lima555","matK_3F_3R",160222
"4486","Synthyris_pinnatifida_var_cenescens_14028","ndhF","Lima555","ndhF_5_803",160222
"4487","Synthyris_pinnatifida_var_cenescens_14028","ITS","Foxtrot263","ITS",141219
"4488","Taraxacum_lyratum_14443","ndhF3","Hotel376","ndhF_1318_3",160222
"4489","Taraxacum_lyratum_14443","ndhF2","Foxtrot280","ndhF_803_1318",160222
"4490","Taraxacum_lyratum_14443","trnLF","Echo197","trn_cf",150807
"4491","Taraxacum_lyratum_14443","ndhF","Hotel376","ndhF_5_803",160222
"4492","Taraxacum_lyratum_14443","atpB2","Hotel376","atpB_S766R_S3",160222
"4493","Taraxacum_lyratum_14443","ITS","Echo199","ITS",150807
"4494","Taraxacum_lyratum_14443","trnT","Delta184","trn_ab",150807
"4495","Taraxacum_lyratum_14443","matK","Foxtrot280","matK_1F_4R",160222
"4496","Taraxacum_lyratum_14443","matK2","Hotel376","matK_3F_3R",160222
"4497","Taraxacum_lyratum_14443","rbcL_5","Hotel376","rbcL",150807
"4498","Taraxacum_lyratum_14443","atpB","Foxtrot280","atpB_S1494R_S611",160222
"4499","Taraxacum_lyratum_14615","trnT","Foxtrot268","trn_ab",150807
"4500","Taraxacum_lyratum_14615","ndhF3","Foxtrot268","ndhF_1318_3",160222
"4501","Taraxacum_lyratum_14615","matK","Hotel364","matK_1F_4R",160222
"4502","Taraxacum_lyratum_14615","ndhF","Foxtrot268","ndhF_5_803",160222
"4503","Taraxacum_lyratum_14615","atpB2","Foxtrot268","atpB_S766R_S3",160222
"4504","Taraxacum_lyratum_14615","matK2","Foxtrot268","matK_3F_3R",160222
"4505","Taraxacum_lyratum_14615","ndhF2","Hotel364","ndhF_803_1318",160222
"4506","Taraxacum_lyratum_14615","rbcL_5","Foxtrot268","rbcL",150807
"4507","Taraxacum_lyratum_14615","ITS","Foxtrot283","ITS",150807
"4508","Taraxacum_lyratum_14615","trnLF","Foxtrot281","trn_cf",150807
"4509","Taraxacum_lyratum_14615","atpB","Juliett460","atpB_S1494R_S611",160222
"4510","Tonestus_lyallii_14264","trnLF","Bravo58","trn_cf",150807
"4511","Tonestus_lyallii_14308","ndhF","Juliett476","ndhF_5_803",160222
"4512","Tonestus_lyallii_14308","matK","Delta188","matK_1F_4R",160222
"4513","Tonestus_lyallii_14308","ndhF2","Delta188","ndhF_803_1318",160222
"4514","Tonestus_lyallii_14308","trnT","Bravo92","trn_ab",150807
"4515","Tonestus_lyallii_14308","ndhF3","Juliett476","ndhF_1318_3",160222
"4516","Tonestus_lyallii_14308","atpB","Delta188","atpB_S1494R_S611",160222
"4517","Tonestus_lyallii_14308","trnLF","Charlie97","trn_cf",150807
"4518","Tonestus_lyallii_14308","rbcL_5","Juliett476","rbcL",150807
"4519","Tonestus_lyallii_14308","matK2","Juliett476","matK_3F_3R",160222
"4520","Tonestus_lyallii_14308","atpB2","Juliett476","atpB_S766R_S3",160222
"4521","Tonestus_lyallii_14308","ITS","Juliett472","ITS",150807
"4522","Tonestus_lyallii_14362","matK2","Golf328","matK_3F_3R",160222
"4523","Tonestus_lyallii_14362","ndhF3","Golf328","ndhF_1318_3",160222
"4524","Tonestus_lyallii_14362","trnT","Charlie136","trn_ab",150807
"4525","Tonestus_lyallii_14362","ndhF2","Echo232","ndhF_803_1318",160222
"4526","Tonestus_lyallii_14362","matK","Echo232","matK_1F_4R",160222
"4527","Tonestus_lyallii_14362","atpB","Echo232","atpB_S1494R_S611",160222
"4528","Tonestus_lyallii_14362","ndhF","Golf328","ndhF_5_803",160222
"4529","Tonestus_lyallii_14362","trnLF","Delta156","trn_cf",150807
"4530","Tonestus_lyallii_14362","ITS","Bravo54","ITS",150807
"4531","Tonestus_lyallii_14362","atpB2","Golf328","atpB_S766R_S3",160222
"4532","Tonestus_lyallii_14362","rbcL_5","Golf328","rbcL",150807
"4533","Tonestus_lyallii_14622","ndhF3","Foxtrot264","ndhF_1318_3",160222
"4534","Tonestus_lyallii_14622","atpB2","Foxtrot264","atpB_S766R_S3",160222
"4535","Tonestus_lyallii_14622","ITS","Foxtrot279","ITS",150807
"4536","Tonestus_lyallii_14622","ndhF","Foxtrot264","ndhF_5_803",160222
"4537","Tonestus_lyallii_14622","trnLF","Foxtrot277","trn_cf",150807
"4538","Tonestus_lyallii_14622","trnT","Foxtrot264","trn_ab",150807
"4539","Tonestus_lyallii_14622","matK","Hotel360","matK_1F_4R",160222
"4540","Tonestus_lyallii_14622","ndhF2","Hotel360","ndhF_803_1318",160222
"4541","Tonestus_lyallii_14622","rbcL_5","Foxtrot264","rbcL",150807
"4542","Tonestus_lyallii_14622","atpB","Juliett456","atpB_S1494R_S611",160222
"4543","Tonestus_lyallii_14622","matK2","Foxtrot264","matK_3F_3R",160222
"4544","NOTHING_COLLECTED_14135","ndhF3","Lima565","ndhF_1318_3",160222
"4545","NOTHING_COLLECTED_14135","trnT","Hotel373","trn_ab",150807
"4546","NOTHING_COLLECTED_14135","trnLF","Hotel375","trnL_cf",141219
"4547","NOTHING_COLLECTED_14135","matK2","Lima565","matK_3F_3R",160222
"4548","NOTHING_COLLECTED_14135","atpB2","Lima565","atpB_S766R_S3",160222
"4549","NOTHING_COLLECTED_14135","ndhF","Lima565","ndhF_5_803",160222
"4550","NOTHING_COLLECTED_14135","atpB","Bravo85","atpB_S1494R_S611",160222
"4551","NOTHING_COLLECTED_14135","ITS","India385","ITS",150807
"4552","NOTHING_COLLECTED_14135","ndhF2","Bravo85","ndhF_803_1318",160222
"4553","NOTHING_COLLECTED_14135","matK","Bravo85","matK_1F_4R",160222
"4554","NOTHING_COLLECTED_14135","rbcL_5","Lima565","rbcL",150807
"4555","Phyllodoce_empetriformis_14219","trnLF","Alpha11","trn_cf",150807
"4556","Phyllodoce_empetriformis_14219","ndhF3","India393","ndhF_1318_3",160222
"4557","Phyllodoce_empetriformis_14219","matK","Charlie105","matK_1F_4R",160222
"4558","Phyllodoce_empetriformis_14219","atpB2","India393","atpB_S766R_S3",160222
"4559","Phyllodoce_empetriformis_14219","ITS","India389","ITS",150807
"4560","Phyllodoce_empetriformis_14219","trnT","Alpha9","trn_ab",150807
"4561","Phyllodoce_empetriformis_14219","rbcL_5","India393","rbcL",150807
"4562","Phyllodoce_empetriformis_14219","ndhF","India393","ndhF_5_803",160222
"4563","Phyllodoce_empetriformis_14219","ndhF2","Charlie105","ndhF_803_1318",160222
"4564","Phyllodoce_empetriformis_14219","matK2","India393","matK_3F_3R",160222
"4565","Phyllodoce_empetriformis_14219","atpB","Charlie105","atpB_S1494R_S611",160222
"4566","Elymus_elymoides_14251","atpB2","India417","atpB_S766R_S3",160222
"4567","Elymus_elymoides_14251","trnT","Alpha33","trn_ab",150807
"4568","Elymus_elymoides_14251","trnLF","Alpha43","trn_cf",150807
"4569","Elymus_elymoides_14251","ITS","India428","ITS",150807
"4570","Elymus_elymoides_14251","ndhF","India417","ndhF_5_803",160222
"4571","Elymus_elymoides_14251","rbcL_5","India417","rbcL",150807
"4572","Elymus_elymoides_14251","ndhF2","Charlie129","ndhF_803_1318",160222
"4573","Elymus_elymoides_14251","matK2","India417","matK_3F_3R",160222
"4574","Elymus_elymoides_14251","ndhF3","India417","ndhF_1318_3",160222
"4575","Elymus_elymoides_14251","matK","Charlie129","matK_1F_4R",160222
"4576","Elymus_elymoides_14251","atpB","Charlie129","atpB_S1494R_S611",160222
"4577","Trisetum_spicatum_14261","ndhF3","India422","ndhF_1318_3",160222
"4578","Trisetum_spicatum_14261","matK","Charlie134","matK_1F_4R",160222
"4579","Trisetum_spicatum_14261","ndhF","India422","ndhF_5_803",160222
"4580","Trisetum_spicatum_14261","trnT","Alpha38","trn_ab",150807
"4581","Trisetum_spicatum_14261","atpB2","India422","atpB_S766R_S3",160222
"4582","Trisetum_spicatum_14261","trnLF","Bravo49","trn_cf",150807
"4583","Trisetum_spicatum_14261","atpB","Charlie134","atpB_S1494R_S611",160222
"4584","Trisetum_spicatum_14261","rbcL_5","India422","rbcL",150807
"4585","Trisetum_spicatum_14261","ITS","Juliett441","ITS",150807
"4586","Trisetum_spicatum_14261","ndhF2","Charlie134","ndhF_803_1318",160222
"4587","Trisetum_spicatum_14261","matK2","India422","matK_3F_3R",160222
"4588","Poa_secunda_14281","atpB","Delta151","atpB_S1494R_S611",160222
"4589","Poa_secunda_14281","trnLF","Bravo67","trn_cf",150807
"4590","Poa_secunda_14281","trnT","Bravo55","trn_ab",150807
"4591","Poa_secunda_14281","rbcL_5","Juliett439","rbcL",150807
"4592","Poa_secunda_14281","matK2","Juliett439","matK_3F_3R",160222
"4593","Poa_secunda_14281","matK","Delta151","matK_1F_4R",160222
"4594","Poa_secunda_14281","ITS","Juliett458","ITS",150807
"4595","Poa_secunda_14281","ndhF3","Juliett439","ndhF_1318_3",160222
"4596","Poa_secunda_14281","ndhF2","Delta151","ndhF_803_1318",160222
"4597","Poa_secunda_14281","atpB2","Juliett439","atpB_S766R_S3",160222
"4598","Poa_secunda_14281","ndhF","Juliett439","ndhF_5_803",160222
"4599","Poa_fendleriana_subsp_fendleriana_14282","matK","Delta159","matK_1F_4R",160222
"4600","Poa_fendleriana_subsp_fendleriana_14282","matK2","Juliett447","matK_3F_3R",160222
"4601","Poa_fendleriana_subsp_fendleriana_14282","atpB","Delta159","atpB_S1494R_S611",160222
"4602","Poa_fendleriana_subsp_fendleriana_14282","trnLF","Bravo75","trn_cf",150807
"4603","Poa_fendleriana_subsp_fendleriana_14282","rbcL_5","Juliett447","rbcL",150807
"4604","Poa_fendleriana_subsp_fendleriana_14282","ndhF2","Delta159","ndhF_803_1318",160222
